X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-13175526.7312688,4051943.32431195,1587,25058,34.17216197,-118.35775823,BURBANK BLVD at CLYBOURN AVE,Location: BURBANK BLVD at CLYBOURN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1587
-13175949.4314865,4051942.75378113,1588,25077,34.17215773,-118.36155541,BURBANK BLVD AT CAHUENGA BLVD,Location: BURBANK BLVD AT CAHUENGA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1588
-13179110.5593702,4051941.27081138,1589,25078,34.17214671,-118.3899523,MORELLA AVE at BURBANK BLVD,Location: MORELLA AVE at BURBANK BLVD\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1589
-13176921.3019809,4051942.70934546,1590,25085,34.1721574,-118.37028587,VINELAND AVE AT BURBANK BLVD,Location: VINELAND AVE AT BURBANK BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1590
-13177675.4181118,4051505.54277772,1591,25090,34.16890821,-118.37706021,LANKERSHIM BLVD AT CHANDLER BLVD,Location: LANKERSHIM BLVD AT CHANDLER BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1591
-13177620.7959212,4051396.47675704,1592,25107,34.16809757,-118.37656953,LANKERSHIM BLVD AT CHANDLER BLVD,Location: LANKERSHIM BLVD AT CHANDLER BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1592
-13177888.0840869,4051391.12471332,1593,25115,34.16805779,-118.37897062,TUJUNGA AVE at CHANDLER BLVD,Location: TUJUNGA AVE at CHANDLER BLVD\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1593
-13178622.7238394,4051209.79129124,1594,25117,34.16671,-118.38557,IRVINE AVE at WEDDINGTON ST,Location: IRVINE AVE at WEDDINGTON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1594
-13178622.7237457,4051092.74186574,1595,25121,34.16584,-118.38557,IRVINE AVE at MCCORMICK ST,Location: IRVINE AVE at MCCORMICK ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1595
-13177404.8882983,4050966.27622046,1596,25122,34.1649,-118.37463,LANKERSHIM BLVD AT MAGNOLIA BLVD,Location: LANKERSHIM BLVD AT MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1596
-13178866.0225592,4050964.20683303,1597,25125,34.16488462,-118.38775559,COLFAX AVE at MAGNOLIA BLVD,Location: COLFAX AVE at MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1597
-13177888.8098641,4050965.77969629,1598,25134,34.16489631,-118.37897714,TUJUNGA AVE at MAGNOLIA BLVD,Location: TUJUNGA AVE at MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1598
-13175952.5552061,4053804.99719601,1599,25206,34.18599724,-118.36158347,VICTORY BLVD at CAHUENGA BLVD,Location: VICTORY BLVD at CAHUENGA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1599
-13178139.5972192,4053651.95860686,1600,25217,34.18486,-118.38123,FARMDALE AVE at SYLVAN ST,Location: FARMDALE AVE at SYLVAN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1600
-13175648.974652,4052921.14534098,1601,25254,34.17942906,-118.35885636,OXNARD ST at CLYBOURN AVE,Location: OXNARD ST at CLYBOURN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1601
-13178381.1026187,4052918.97607516,1602,25260,34.17941294,-118.38339948,OXNARD ST at LANKERSHIM BLVD,Location: OXNARD ST at LANKERSHIM BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1602
-13178624.9502339,4052918.58040311,1603,25262,34.17941,-118.38559,HAZELHURST PL at IRVINE AVE,Location: HAZELHURST PL at IRVINE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1603
-13177408.228062,4052553.9275103,1604,25278,34.1767,-118.37466,EMELITA ST at FAIR AVE,Location: EMELITA ST at FAIR AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1604
-13178867.2705102,4051941.54799491,1605,25318,34.17214877,-118.3877668,COLFAX AVE at BURBANK BLVD,Location: COLFAX AVE at BURBANK BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1605
-13175948.3271344,4051478.58839282,1606,25344,34.16870787,-118.36154549,CAHUENGA BLVD AT CHANDLER BLVD,Location: CAHUENGA BLVD AT CHANDLER BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1606
-13178866.6226584,4051433.01042564,1607,25351,34.16836911,-118.38776098,CHANDLER BLVD at COLFAX AVE,Location: CHANDLER BLVD at COLFAX AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1607
-13177713.2433369,4051248.80807553,1608,25355,34.167,-118.3774,BAKMAN AVE at WEDDINGTON ST,Location: BAKMAN AVE at WEDDINGTON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1608
-13177528.4529909,4050966.27619831,1609,25371,34.1649,-118.37574,KLUMP AVE at MAGNOLIA BLVD,Location: KLUMP AVE at MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1609
-13177713.2433382,4050966.27617982,1610,25372,34.1649,-118.3774,BAKMAN AVE at MAGNOLIA BLVD,Location: BAKMAN AVE at MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1610
-13175947.0870181,4050967.15616039,1611,25383,34.16490654,-118.36153435,CAHUENGA BLVD AT MAGNOLIA BLVD,Location: CAHUENGA BLVD AT MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1611
-13179113.6427333,4050597.64974714,1612,25398,34.16216,-118.38998,HESBY ST at MORELLA AVE,Location: HESBY ST at MORELLA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1612
-13177888.0974553,4051499.95107948,1613,25402,34.16886665,-118.37897074,CHANDLER BLVD at TUJUNGA AVE,Location: CHANDLER BLVD at TUJUNGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1613
-13184736.2904668,4059108.3529934,1614,25437,34.2253974,-118.44048909,HAZELTINE AVE at CHASE ST,Location: HAZELTINE AVE at CHASE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1614
-13180813.8429334,4058604.70996517,1615,25450,34.22165648,-118.40525315,ROSCOE BLVD at ARLETA AVE,Location: ROSCOE BLVD at ARLETA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1615
-13179841.6974233,4058603.52529385,1616,25456,34.22164768,-118.39652022,LAUREL CANYON BLVD at ROSCOE BLVD,Location: LAUREL CANYON BLVD at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1616
-13181830.610764,4058605.07330912,1617,25480,34.22165918,-118.41438693,SHELDON ST at COLDWATER CANYON AVE,Location: SHELDON ST at COLDWATER CANYON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1617
-13183202.4089133,4058228.23180086,1618,25508,34.21886,-118.42671,EBELL ST at GREENBUSH AVE,Location: EBELL ST at GREENBUSH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1618
-13182335.2299135,4057820.33019341,1619,25562,34.21583,-118.41892,FULTON AVE at STRATHERN ST,Location: FULTON AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1619
-13181830.3068825,4057821.15136037,1620,25564,34.2158361,-118.4143842,COLDWATER CANYON AVE at STRATHERN ST,Location: COLDWATER CANYON AVE at STRATHERN ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1620
-13179841.5226195,4057805.46312686,1621,25571,34.21571956,-118.39651865,STRATHERN ST at LAUREL CANYON BLVD,Location: STRATHERN ST at LAUREL CANYON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1621
-13182850.6391408,4056822.85028129,1622,25673,34.20842,-118.42355,FULTON AVE at SATICOY ST,Location: FULTON AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1622
-13182736.4519502,4055849.97453534,1623,25742,34.20119215,-118.42252424,FULTON AVE at SHERMAN WAY,Location: FULTON AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1623
-13180804.3694314,4055850.50766946,1624,25745,34.20119611,-118.40516805,SHERMAN WAY at WHITSETT AVE,Location: SHERMAN WAY at WHITSETT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1624
-13184680.7318573,4055851.03099269,1625,25764,34.2012,-118.43999,HAZELTINE AVE at SHERMAN WAY,Location: HAZELTINE AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1625
-13184680.7317882,4055602.03254659,1626,25765,34.19935,-118.43999,GAULT ST at HAZELTINE AVE,Location: GAULT ST at HAZELTINE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1626
-13182250.6269211,4055602.03278304,1627,25772,34.19935,-118.41816,ETHEL AVE at GAULT ST,Location: ETHEL AVE at GAULT ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1627
-13181764.1884822,4055850.28155035,1628,25786,34.20119443,-118.41379025,SHERMAN WAY at COLDWATER CANYON AVE,Location: SHERMAN WAY at COLDWATER CANYON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1628
-13183872.8250765,4058605.56593945,1629,25920,34.22166284,-118.43273245,WOODMAN AVE at ROSCOE BLVD,Location: WOODMAN AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1629
-13182335.2298455,4058133.99585855,1630,25952,34.21816,-118.41892,FULTON AVE at WILLARD ST,Location: FULTON AVE at WILLARD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1630
-13182014.6297411,4057821.6764149,1631,25974,34.21584,-118.41604,ETHEL AVE at STRATHERN ST,Location: ETHEL AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1631
-13180813.7392836,4057806.38514134,1632,25977,34.21572641,-118.40525222,WHITSETT AVE at STRATHERN ST,Location: WHITSETT AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1632
-13183678.1627356,4056959.85243498,1633,26046,34.20943779,-118.43098377,WOODMAN AVE at SATICOY ST,Location: WOODMAN AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1633
-13180813.6123343,4056830.80023494,1634,26057,34.20847906,-118.40525108,WHITSETT AVE at SATICOY ST,Location: WHITSETT AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1634
-13179841.3021074,4056829.57003241,1635,26060,34.20846992,-118.39651667,LAUREL CANYON BLVD at SATICOY ST,Location: LAUREL CANYON BLVD at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1635
-13182250.6269844,4056680.16805945,1636,26069,34.20736,-118.41816,ETHEL AVE at SATICOY ST,Location: ETHEL AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1636
-13183708.6932111,4055850.81704481,1637,26095,34.20119841,-118.43125803,SHERMAN WAY at WOODMAN AVE,Location: SHERMAN WAY at WOODMAN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1637
-13179840.5595534,4055771.62043332,1638,26096,34.20061,-118.39651,LAUREL CANYON BLVD at SHERMAN WAY,Location: LAUREL CANYON BLVD at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1638
-13179855.0313279,4059092.54741483,1639,26145,34.22528,-118.39664,LAUREL CANYON BLVD at WEBB AVE,Location: LAUREL CANYON BLVD at WEBB AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1639
-13178868.7404002,4058720.96456688,1640,26173,34.22252,-118.38778,HADDON AVE at TUXFORD ST,Location: HADDON AVE at TUXFORD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1640
-13174591.8447897,4058072.07024033,1641,26201,34.2177,-118.34936,LANARK ST at SULLY DR,Location: LANARK ST at SULLY DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1641
-13175975.5463245,4058038.41486347,1642,26208,34.21745,-118.36179,LANARK ST at WHEATLAND AVE,Location: LANARK ST at WHEATLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1642
-13177412.6811826,4058046.49203239,1643,26215,34.21751,-118.3747,FAIR AVE at LORNE ST,Location: FAIR AVE at LORNE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1643
-13177412.6811487,4057802.8300936,1644,26216,34.2157,-118.3747,FAIR AVE at STRATHERN ST,Location: FAIR AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1644
-13176926.6490339,4057801.94978005,1645,26218,34.21569346,-118.3703339,VINELAND AVE at STRATHERN ST,Location: VINELAND AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1645
-13176257.8569904,4057801.05587692,1646,26238,34.21568682,-118.36432604,CLYBOURN AVE at STRATHERN ST,Location: CLYBOURN AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1646
-13177411.5679748,4057314.17597459,1647,26258,34.21207,-118.37469,FAIR AVE at STAGG ST,Location: FAIR AVE at STAGG ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1647
-13177897.144658,4056826.9305432,1648,26329,34.20845031,-118.37905201,TUJUNGA AVE at SATICOY ST,Location: TUJUNGA AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1648
-13176925.450029,4056825.49164788,1649,26332,34.20843962,-118.37032313,SATICOY ST at VINELAND AVE,Location: SATICOY ST at VINELAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1649
-13177413.7942297,4056826.88882324,1650,26336,34.20845,-118.37471,FAIR AVE at SATICOY ST,Location: FAIR AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1650
-13178868.7402839,4056828.23481223,1651,26342,34.20846,-118.38778,LANKERSHIM BLVD at SATICOY ST,Location: LANKERSHIM BLVD at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1651
-13178868.740301,4056339.62263033,1652,26365,34.20483,-118.38778,LANKERSHIM BLVD at VALERIO ST,Location: LANKERSHIM BLVD at VALERIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1652
-13177410.4546993,4056094.65145404,1653,26397,34.20301,-118.37468,FAIR AVE at WYANDOTTE ST,Location: FAIR AVE at WYANDOTTE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1653
-13178139.5974256,4055851.03142579,1654,26419,34.2012,-118.38123,FARMDALE AVE at SHERMAN WAY,Location: FARMDALE AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1654
-13177896.4200107,4055850.69362252,1655,26422,34.20119749,-118.3790455,SHERMAN WAY at TUJUNGA AVE,Location: SHERMAN WAY at TUJUNGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1655
-13177410.4545933,4055851.03155654,1656,26424,34.2012,-118.37468,FAIR AVE at SHERMAN WAY,Location: FAIR AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1656
-13176924.2299734,4055850.59947116,1657,26427,34.20119679,-118.37031217,VINELAND AVE at SHERMAN WAY,Location: VINELAND AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1657
-13178868.7401968,4055851.03137193,1658,26432,34.2012,-118.38778,LANKERSHIM BLVD at SHERMAN WAY,Location: LANKERSHIM BLVD at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1658
-13176565.4239495,4058576.53266693,1659,26476,34.22144718,-118.36708896,SUNLAND BLVD at ROSCOE BLVD,Location: SUNLAND BLVD at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1659
-13175505.7778953,4057735.52128102,1660,26503,34.2152,-118.35757,LEDGE AVE at STRATHERN ST,Location: LEDGE AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1660
-13178868.8594755,4057804.41853849,1661,26617,34.2157118,-118.38778107,STRATHERN ST at LANKERSHIM BLVD,Location: STRATHERN ST at LANKERSHIM BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1661
-13177897.4519628,4057803.22988328,1662,26618,34.21570297,-118.37905477,STRATHERN ST at TUJUNGA AVE,Location: STRATHERN ST at TUJUNGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1662
-13176780.948587,4058255.30235436,1663,26677,34.21906108,-118.36902505,SUNLAND BLVD at SAN FERNANDO ROAD SOUTHWEST RDWY,Location: SUNLAND BLVD at SAN FERNANDO ROAD SOUTHWEST RDWY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1663
-13177717.562016,4059026.53011071,1664,26679,34.22478965,-118.37743879,SAN FERNANDO ROAD SOUTHWEST RDWY at PENROSE ST,Location: SAN FERNANDO ROAD SOUTHWEST RDWY at PENROSE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1664
-13184680.314334,4054872.65070354,1666,26685,34.19393063,-118.43998625,VANOWEN ST at HAZELTINE AVE,Location: VANOWEN ST at HAZELTINE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1666
-13183708.1866159,4054873.14473632,1667,26692,34.1939343,-118.43125348,WOODMAN AVE at VANOWEN ST,Location: WOODMAN AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1667
-13182736.0367287,4054873.55656374,1668,26698,34.19393736,-118.42252051,FULTON AVE at VANOWEN ST,Location: FULTON AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1668
-13180813.4529574,4054874.07619271,1669,26704,34.19394122,-118.40524965,VANOWEN ST at WHITSETT AVE,Location: VANOWEN ST at WHITSETT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1669
-13179840.559493,4054873.91204796,1670,26708,34.19394,-118.39651,LAUREL CANYON BLVD at VANOWEN ST,Location: LAUREL CANYON BLVD at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1670
-13179451.8653515,4058600.3184875,1671,26725,34.22162386,-118.3930183,ROSCOE BLVD at WEBB AVE,Location: ROSCOE BLVD at WEBB AVE\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1671
-13176188.5871876,4054874.76288055,1672,26736,34.19394632,-118.36370378,VANOWEN ST at CLYBOURN AVE,Location: VANOWEN ST at CLYBOURN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1672
